0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0
-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1
-1	-2	-3	13	24	13	-1	-3	-1	-1	-2	-3	13	24	13	-1	-3	-1	-1	-2	-3	13	24	13	-1	-3	-1	-1	-2	-3	13	24	13	-1	-3	-1	-1	-2	-3	13	24	13	-1	-3	-1	-1	-2	-3	13	24	13	-1	-3	-1	-1	-2	-3	13	24	13	-1	-3	-1
-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1
0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0
0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0
0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0
0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0
0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0
0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0
-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1
-1	-2	-3	13	24	13	-1	-3	-1	-1	-2	-3	13	24	13	-1	-3	-1	-1	-2	-3	13	24	13	-1	-3	-1	-1	-2	-3	13	24	13	-1	-3	-1	-1	-2	-3	13	24	13	-1	-3	-1	-1	-2	-3	13	24	13	-1	-3	-1	-1	-2	-3	13	24	13	-1	-3	-1
-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1
0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0
0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0
0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0
0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0
0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0
0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0
-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1
-1	-2	-3	13	24	13	-1	-3	-1	-1	-2	-3	13	24	13	-1	-3	-1	-1	-2	-3	13	24	13	-1	-3	-1	-1	-2	-3	13	24	13	-1	-3	-1	-1	-2	-3	13	24	13	-1	-3	-1	-1	-2	-3	13	24	13	-1	-3	-1	-1	-2	-3	13	24	13	-1	-3	-1
-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1
0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0
0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0
0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0
0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0
0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0
0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0
-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1
-1	-2	-3	13	24	13	-1	-3	-1	-1	-2	-3	13	24	13	-1	-3	-1	-1	-2	-3	13	24	13	-1	-3	-1	-1	-2	-3	13	24	13	-1	-3	-1	-1	-2	-3	13	24	13	-1	-3	-1	-1	-2	-3	13	24	13	-1	-3	-1	-1	-2	-3	13	24	13	-1	-3	-1
-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1
0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0
0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0
0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0
0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0
0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0
0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0
-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1
-1	-2	-3	13	24	13	-1	-3	-1	-1	-2	-3	13	24	13	-1	-3	-1	-1	-2	-3	13	24	13	-1	-3	-1	-1	-2	-3	13	24	13	-1	-3	-1	-1	-2	-3	13	24	13	-1	-3	-1	-1	-2	-3	13	24	13	-1	-3	-1	-1	-2	-3	13	24	13	-1	-3	-1
-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1	-1	-3	-3	6	13	6	-3	-3	-1
0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0	0	-1	-3	-3	-1	-3	-3	-1	0
0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0	0	-1	-1	-3	-3	-3	-1	-1	0
0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0
